Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2001,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.036676711
2001,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),1.153893581
2001,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.6966203679999999
2001,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.31175204
2001,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.38795106799999995
2001,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.465810034
2001,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.024187657999999997
2001,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.121333515
2001,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.324162048
2001,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.624525337
2001,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),1.069790089
2001,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.538452053
2001,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),1.193020675
2001,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.431820841
2001,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.787126475
2001,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.325426762
2001,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),0.460039775
2001,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.010433892
2001,Construction,,,,Undefined,Units,Percentage (%),6.7776031770000005
2001,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),2.991918477
2001,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.271591042
2001,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),2.5141727030000003
2001,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),11.23500918
2001,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),1.844901779
2001,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),3.878404057
2001,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),5.504747421
2001,Transportation and storage,,,,Undefined,Units,Percentage (%),5.424279982000001
2001,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),2.126458769
2001,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.282742659
2001,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.8509091709999999
2001,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.389927184
2001,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.369454624
2001,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.140851216
2001,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),1.829250941
2001,Accommodation and food services,,,,Undefined,Units,Percentage (%),2.608631042
2001,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.609197001
2001,Accommodation and food services,Food and beverage service activities,,,Undefined,Units,Percentage (%),2.0112116909999997
2001,Information and communication,,,,Undefined,Units,Percentage (%),4.999968382
2001,Information and communication,Publishing audio visual broadcsting,,,Undefined,Units,Percentage (%),1.814548639
2001,Information and communication,Publishing audio visual broadcsting,Publishing activities,,Undefined,Units,Percentage (%),1.034536182
2001,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",,,Undefined,Units,Percentage (%),0.807994258
2001,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities","Motion picture, video and tv programme production, sound recording and music publishing activities",,Undefined,Units,Percentage (%),0.5884082620000001
2001,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",Programming and broadcasting activities,,Undefined,Units,Percentage (%),0.236422503
2001,Information and communication,Telecommunications,,,Undefined,Units,Percentage (%),1.164564606
2001,Information and communication,IT and other information service,,,Undefined,Units,Percentage (%),2.111677422
2001,Information and communication,IT and other information service,"Computer programming, consultancy and related activities",,Undefined,Units,Percentage (%),1.834309798
2001,Information and communication,IT and other information service,Information service activities,,Undefined,Units,Percentage (%),0.282821704
2001,Financial and insurance,,,,Undefined,Units,Percentage (%),6.71405129
2001,Financial and insurance,"Financial service activities, except insurance and pension funding",,,Undefined,Units,Percentage (%),3.724662242
2001,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance, reinsurance and pension funding, except compulsory social security",,Undefined,Units,Percentage (%),2.15104165
2001,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance and reinsurance, except compulsory social security",,Undefined,Units,Percentage (%),1.917464754
2001,Financial and insurance,Pension funding,,,Undefined,Units,Percentage (%),0.24029569
2001,Financial and insurance,Activities auxiliary to financial services and insurance activities,,,Undefined,Units,Percentage (%),1.0568267690000002
2001,Real estate,,,,Undefined,Units,Percentage (%),10.05953642
2001,Real estate,Real estate activities,"Buying and selling, renting and operating of own or leased real estate, excluding imputed rental",,Undefined,Units,Percentage (%),2.065673444
2001,Real estate,Real estate activities,Imputed rental,,Undefined,Units,Percentage (%),7.90169693
2001,Real estate,Real estate activities,Real estate activities on a fee or contract basis,,Undefined,Units,Percentage (%),0.237845306
2001,"Professional, scientific and technical activities",,,,Undefined,Units,Percentage (%),5.395191557
2001,"Professional, scientific and technical activities",Legal accounting management architecture engineering tech testing,,,Undefined,Units,Percentage (%),3.827420268
