Year,Performing/Funding,Country,Region,Sector,Source,Source sub-category,Product group,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2017,Performing research and development,England,London,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000007,0.0156761948487926
2017,Funding research and development,,,Business Enterprise,Other,,,Percentage (%),Undefined,Units,,0.0161129928476754
2017,Performing research and development,England,East Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000004,0.0165497908465582
2017,Performing research and development,,,Business Enterprise,,,Shipbuilding,Percentage (%),Undefined,Units,,0.0166468570685321
2017,Performing research and development,England,North East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000001,0.018636714618998
2017,Performing research and development,England,West Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000005,0.0201897741705812
2017,Performing research and development,England,South West,Higher Education,,,,Percentage (%),Undefined,Units,E12000009,0.020578039058477
2017,Performing research and development,,,Business Enterprise,,,Computers and peripheral equipment,Percentage (%),Undefined,Units,,0.0212575026122947
2017,Performing research and development,,,Business Enterprise,,,Food products and beverages; Tobacco products,Percentage (%),Undefined,Units,,0.0213060357232816
2017,Performing research and development,England,London,Government,,,,Percentage (%),Undefined,Units,E12000007,0.0216943006111774
2017,Performing research and development,,,Business Enterprise,,,Electrical equipment,Percentage (%),Undefined,Units,,0.0219854992770993
2017,Performing research and development,Wales,,Business Enterprise,,,,Percentage (%),Undefined,Units,W92000004,0.0221796317210472
2017,Performing research and development,Northern Ireland,,Business Enterprise,,,,Percentage (%),Undefined,Units,N92000002,0.0248489528253307
2017,Funding research and development,,,Business Enterprise,Other UK Business,,,Percentage (%),Undefined,Units,,0.0273726745966534
2017,Performing research and development,England,Yorkshire and The Humber,Higher Education,,,,Percentage (%),Undefined,Units,E12000003,0.028100671261457995
2017,Performing research and development,England,South East,Government,,,,Percentage (%),Undefined,Units,E12000008,0.0296537308130412
2017,Performing research and development,,,Business Enterprise,,,Precision instruments and optical products; Photographic equipment,Percentage (%),Undefined,Units,,0.0307699923657416
2017,Performing research and development,England,North West,Higher Education,,,,Percentage (%),Undefined,Units,E12000002,0.0335363796919991
2017,Performing research and development,Northern Ireland,,,,,,Percentage (%),Undefined,Units,N92000002,0.033730512135947
2017,Performing research and development,England,North East,,,,,Percentage (%),Undefined,Units,E12000001,0.0343129094677907
2017,Performing research and development,England,,Private Non-Profit,,,,Percentage (%),Undefined,Units,E92000001,0.0345555750227256
2017,Performing research and development,Wales,,,,,,Percentage (%),Undefined,Units,W92000004,0.0361086345743088
2017,Performing research and development,,,Business Enterprise,,,Telecommunications,Percentage (%),Undefined,Units,,0.0365454325731915
2017,Performing research and development,,,Private Non-profit,,,,Percentage (%),Undefined,Units,,0.0365939656841785
2017,Performing research and development,England,East of England,Higher Education,,,,Percentage (%),Undefined,Units,E12000006,0.0397486178983318
2017,Performing research and development,,,Business Enterprise,,,Consumer electronics and communication equipment,Percentage (%),Undefined,Units,,0.0398456841203058
2017,Performing research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.0420296741147196
2017,Performing research and development,,,Business Enterprise,,,Chemicals and chemical products,Percentage (%),Undefined,Units,,0.0422238065586675
2017,Performing research and development,England,Yorkshire and The Humber,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000003,0.0455240581057818
2017,Performing research and development,,,Business Enterprise,,,Machinery and equipment,Percentage (%),Undefined,Units,,0.0503288360934922
2017,Performing research and development,Scotland,,Higher Education,,,,Percentage (%),Undefined,Units,S92000003,0.0520274949780363
2017,Performing research and development,,,Business Enterprise,,,Research and development services,Percentage (%),Undefined,Units,,0.0552306803031766
2017,Performing research and development,England,South East,Higher Education,,,,Percentage (%),Undefined,Units,E12000008,0.0569778722987077
2017,Performing research and development,Scotland,,Business Enterprise,,,,Percentage (%),Undefined,Units,S92000003,0.0605207894007568
2017,Performing research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.0645490376126756
2017,Performing research and development,,,Business Enterprise,,,Software development,Percentage (%),Undefined,Units,,0.0674124911609071
2017,Performing research and development,,,Business Enterprise,,,Miscellaneous business activities; Technical testing and analysis,Percentage (%),Undefined,Units,,0.0734305969232919
2017,Performing research and development,,,Business Enterprise,,,Aerospace,Percentage (%),Undefined,Units,,0.0738188618111877
2017,Performing research and development,England,East Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000004,0.0738188618111877
2017,Performing research and development,England,Yorkshire and The Humber,,,,,Percentage (%),Undefined,Units,E12000003,0.0796428351296246
2017,Performing research and development,England,South West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000009,0.0801766993504813
2017,Funding research and development,,,Private Non-Profit,,,,Percentage (%),Undefined,Units,,0.0871654673326056
2017,Funding research and development,,,Business Enterprise,UK Government,,,Percentage (%),Undefined,Units,,0.0872625335545796
2017,Performing research and development,,,Business Enterprise,,,Computer programming and information service activities,Percentage (%),Undefined,Units,,0.0931350399840034
2017,Performing research and development,England,East Midlands,,,,,Percentage (%),Undefined,Units,E12000004,0.094057169092756
2017,Performing research and development,England,London,Higher Education,,,,Percentage (%),Undefined,Units,E12000007,0.0961926259761828
2017,Performing research and development,England,,Government,,,,Percentage (%),Undefined,Units,E92000001,0.0967750233080265
2017,Performing research and development,England,North West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000002,0.105510983285681
2017,Funding research and development,,,Higher Education Funding Councils,,,,Percentage (%),Undefined,Units,,0.108520036166874
2017,Performing research and development,England,South West,,,,,Percentage (%),Undefined,Units,E12000009,0.113276281043597
2017,Performing research and development,England,West Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000005,0.11973118480486501
2017,Performing research and development,Scotland,,,,,,Percentage (%),Undefined,Units,S92000003,0.12274023768605699
2017,Performing research and development,England,London,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000007,0.13569857831957902
2017,Performing research and development,England,West Midlands,,,,,Percentage (%),Undefined,Units,E12000005,0.14390067407637802
2017,Performing research and development,England,North West,,,,,Percentage (%),Undefined,Units,E12000002,0.14754065740040098
2017,Funding research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.15074384272554098
2017,Funding research and development,,,Business Enterprise,Overseas,Other Overseas,,Percentage (%),Undefined,Units,,0.15647074982200398
2017,Funding research and development,,,Business Enterprise,Overseas,,,Percentage (%),Undefined,Units,,0.158751806038392
2017,Performing research and development,,,Business Enterprise,,,Motor vehicles and parts,Percentage (%),Undefined,Units,,0.174767732664094
2017,Funding research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.17981517620673898
2017,Performing research and development,,,Business Enterprise,,,Pharmaceuticals,Percentage (%),Undefined,Units,,0.210488102350507
2017,Performing research and development,England,East of England,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000006,0.226989360086078
2017,Performing research and development,England,South East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000008,0.23587091939669397
2017,Funding research and development,,,Overseas,,,,Percentage (%),Undefined,Units,,0.243830349598558
2017,Performing research and development,England,London,,,,,Percentage (%),Undefined,Units,E12000007,0.269261699755732
2017,Performing research and development,England,East of England,,,,,Percentage (%),Undefined,Units,E12000006,0.288189613040652
2017,Performing research and development,England,,Higher Education,,,,Percentage (%),Undefined,Units,E92000001,0.32352171783917
2017,Performing research and development,England,South East,,,,,Percentage (%),Undefined,Units,E12000008,0.326627836942336
2017,Performing research and development,,,Higher Education,,,,Percentage (%),Undefined,Units,,0.3966611160965399
2017,Funding research and development,,,Business Enterprise,Own funds,,,Percentage (%),Undefined,Units,,0.8600552598001691
2017,Funding research and development,,,Business Enterprise,,,,Percentage (%),Undefined,Units,,0.907569175456417
2017,Performing research and development,England,,Business Enterprise,,,,Percentage (%),Undefined,Units,E92000001,1.0419573597793401
2017,Performing research and development,,,Business Enterprise,,,,Percentage (%),Undefined,Units,,1.14950673372648
