Year,Units,Sex,Age,Unit measure,Unit multiplier,Observation status,Value
2018 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.273103428226185
2018 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,15.651881451960685
2018 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,11.745390482456829
2018 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.3513694067865325
2018 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,13.591263391540412
2019 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,10.507614070471348
2019 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,1.6741917916958993
2019 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,12.719641648478119
2019 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,10.749938929031089
2019 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,2.987510353283826
2019 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,12.699874551149044
2019 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,12.670930873513406
2019 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.830102004064668
2019 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,14.656195771031925
