Year,Country,Region,Police Force Area,Monitored hate crime strand,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2014/15,England,South West,Wiltshire,Religion,"Rate per 1,000 population",Units,Undefined,E23000038,0.0124186834953626
2014/15,England,South West,Devon and Cornwall,Religion,"Rate per 1,000 population",Units,Undefined,E23000035,0.00351401829749327
2014/15,England,South West,,Religion,"Rate per 1,000 population",Units,Undefined,E12000009,0.0335588846870624
2014/15,Wales,,Gwent,Religion,"Rate per 1,000 population",Units,Undefined,W15000002,0.00861473360659268
2014/15,Wales,,North Wales,Religion,"Rate per 1,000 population",Units,Undefined,W15000001,0.0172901195611767
2014/15,Wales,,South Wales,Religion,"Rate per 1,000 population",Units,Undefined,W15000003,0.0507328202144153
2014/15,Wales,,,Religion,"Rate per 1,000 population",Units,Undefined,W92000004,0.0271665659778864
2014/15,England,,,Religion,"Rate per 1,000 population",Units,Undefined,E92000001,0.0567229719641234
2014/15,,,,Religion,"Rate per 1,000 population",Units,Undefined,,0.0566813498187921
2014/15,England,North East,Cleveland,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000013,0.0445736088576675
2014/15,England,North East,Durham,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000008,0.0834483422665853
2014/15,England,North East,Northumbria,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000007,0.0550637763992472
2014/15,England,North East,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000001,0.0595713156477807
2014/15,England,North West,Cheshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000006,0.0808336645268199
2014/15,England,North West,Cumbria,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000002,0.14260636225229598
2014/15,England,North West,Greater Manchester,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000005,0.15478324125620999
2014/15,England,North West,Lancashire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000003,0.0801641871249521
2014/15,England,North West,Merseyside,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000004,0.0467251761718854
2014/15,England,North West,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000002,0.106687362986999
2014/15,England,Yorkshire and The Humber,North Yorkshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000009,0.0843698625887899
2014/15,England,Yorkshire and The Humber,South Yorkshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000011,0.0197679535116305
2014/15,England,Yorkshire and The Humber,West Yorkshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000010,0.0322391313276471
2014/15,England,Yorkshire and The Humber,Humberside,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000012,0.17426581056332202
2014/15,England,Yorkshire and The Humber,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000003,0.061380287823177
2014/15,England,East Midlands,Derbyshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000018,0.0474683391021896
2014/15,England,East Midlands,Leicestershire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000021,0.0814503919201211
2014/15,England,East Midlands,Lincolnshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000020,0.0355426265454207
2014/15,England,East Midlands,Northamptonshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000022,0.0573914601507295
2014/15,England,East Midlands,Nottinghamshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000019,0.0600542460144596
2014/15,England,East Midlands,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000004,0.0577908415748176
2014/15,England,West Midlands,Staffordshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000015,0.0800941691444862
2014/15,England,West Midlands,Warwickshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000017,0.0398844077346744
2014/15,England,West Midlands,West Mercia,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000016,0.0547441435842278
2014/15,England,West Midlands,West Midlands,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000014,0.111097026160501
2014/15,England,West Midlands,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000005,0.174835384117968
2014/15,England,East of England,Bedfordshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000026,0.0341635065423115
2014/15,England,East of England,Cambridgeshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000023,0.0325191893327423
2014/15,England,East of England,Essex,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000028,0.0547047802954509
2014/15,England,East of England,Hertfordshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000027,0.0346390524140821
2014/15,England,East of England,Norfolk,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000024,0.111654191019812
2014/15,England,East of England,Suffolk,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000025,0.0785363000194986
2014/15,England,East of England,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000006,0.0568258949289202
2014/15,England,London,City of London,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000034,0.7433102081268579
2014/15,England,London,Metropolitan Police,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000001,0.18158123849658198
2014/15,England,London,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000007,0.18211226571198397
2014/15,England,South East,Hampshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000030,0.11548677676406
2014/15,England,South East,Kent,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000032,0.0538005311681608
2014/15,England,South East,Surrey,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000031,0.066307515311008
2014/15,England,South East,Sussex,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000033,0.13945817467439497
2014/15,England,South East,Thames Valley,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000029,0.0423196828845095
2014/15,England,South East,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000008,0.081813713105227
2014/15,England,South West,Avon and Somerset,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000036,0.151292916453499
2014/15,England,South West,Dorset,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000039,0.165840098556401
2014/15,England,South West,Gloucestershire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000037,0.0572520332650671
2014/15,England,South West,Wiltshire,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000038,0.0496747339814506
2014/15,England,South West,Devon and Cornwall,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E23000035,0.0134704034737242
2014/15,England,South West,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E12000009,0.0842659906702612
2014/15,Wales,,Dyfed-Powys,Sexual orientation,"Rate per 1,000 population",Units,Undefined,W15000004,0.0251614201879751
2014/15,Wales,,Gwent,Sexual orientation,"Rate per 1,000 population",Units,Undefined,W15000002,0.0551342950821931
2014/15,Wales,,North Wales,Sexual orientation,"Rate per 1,000 population",Units,Undefined,W15000001,0.0950956575864722
2014/15,Wales,,South Wales,Sexual orientation,"Rate per 1,000 population",Units,Undefined,W15000003,0.184482982597874
2014/15,Wales,,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,W92000004,0.11351743640759598
2014/15,England,,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,E92000001,0.0936177580128424
2014/15,,,,Sexual orientation,"Rate per 1,000 population",Units,Undefined,,0.09749401196551301
2014/15,England,North East,Cleveland,Disability,"Rate per 1,000 population",Units,Undefined,E23000013,0.035658887086134
2014/15,England,North East,Durham,Disability,"Rate per 1,000 population",Units,Undefined,E23000008,0.0337002920691979
2014/15,England,North East,Northumbria,Disability,"Rate per 1,000 population",Units,Undefined,E23000007,0.01951627517948
2014/15,England,North East,,Disability,"Rate per 1,000 population",Units,Undefined,E12000001,0.026348851151903
2014/15,England,North West,Cheshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000006,0.0423414433235723
2014/15,England,North West,Cumbria,Disability,"Rate per 1,000 population",Units,Undefined,E23000002,0.12051241880475698
2014/15,England,North West,Greater Manchester,Disability,"Rate per 1,000 population",Units,Undefined,E23000005,0.0589127703126475
2014/15,England,North West,Lancashire,Disability,"Rate per 1,000 population",Units,Undefined,E23000003,0.0631802491747504
2014/15,England,North West,Merseyside,Disability,"Rate per 1,000 population",Units,Undefined,E23000004,0.13370588873800998
2014/15,England,North West,,Disability,"Rate per 1,000 population",Units,Undefined,E12000002,0.0762653422666592
2014/15,England,Yorkshire and The Humber,North Yorkshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000009,0.0471478643878532
2014/15,England,Yorkshire and The Humber,South Yorkshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000011,0.0102500499689936
2014/15,England,Yorkshire and The Humber,West Yorkshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000010,0.00883263871990333
2014/15,England,Yorkshire and The Humber,Humberside,Disability,"Rate per 1,000 population",Units,Undefined,E23000012,0.0984980668401387
2014/15,England,Yorkshire and The Humber,,Disability,"Rate per 1,000 population",Units,Undefined,E12000003,0.0304102945750086
2014/15,England,East Midlands,Derbyshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000018,0.0174373490579472
2014/15,England,East Midlands,Leicestershire,Disability,"Rate per 1,000 population",Units,Undefined,E23000021,0.057494394296556006
2014/15,England,East Midlands,Lincolnshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000020,0.0314415542517183
2014/15,England,East Midlands,Northamptonshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000022,0.0881868777925844
2014/15,England,East Midlands,Nottinghamshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000019,0.0492982616536608
2014/15,England,East Midlands,,Disability,"Rate per 1,000 population",Units,Undefined,E12000004,0.0472246056152428
2014/15,England,West Midlands,Staffordshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000015,0.0404970518146278
2014/15,England,West Midlands,Warwickshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000017,0.0199422038673372
2014/15,England,West Midlands,West Mercia,Disability,"Rate per 1,000 population",Units,Undefined,E23000016,0.0273720717921139
2014/15,England,West Midlands,West Midlands,Disability,"Rate per 1,000 population",Units,Undefined,E23000014,0.0142432084821155
2014/15,England,West Midlands,,Disability,"Rate per 1,000 population",Units,Undefined,E12000005,0.0462904275668754
2014/15,England,East of England,Bedfordshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000026,0.0248461865762265
2014/15,England,East of England,Cambridgeshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000023,0.0204750451354303
2014/15,England,East of England,Essex,Disability,"Rate per 1,000 population",Units,Undefined,E23000028,0.0434254441520589
2014/15,England,East of England,Hertfordshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000027,0.064082246966052
2014/15,England,East of England,Norfolk,Disability,"Rate per 1,000 population",Units,Undefined,E23000024,0.0786136651057866
2014/15,England,East of England,Suffolk,Disability,"Rate per 1,000 population",Units,Undefined,E23000025,0.112388153476179
2014/15,England,East of England,,Disability,"Rate per 1,000 population",Units,Undefined,E12000006,0.0558289494038515
2014/15,England,London,Metropolitan Police,Disability,"Rate per 1,000 population",Units,Undefined,E23000001,0.0208660170770766
2014/15,England,London,,Disability,"Rate per 1,000 population",Units,Undefined,E12000007,0.0208462915091532
2014/15,England,South East,Hampshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000030,0.0505254648342764
2014/15,England,South East,Kent,Disability,"Rate per 1,000 population",Units,Undefined,E23000032,0.0274606877837487
2014/15,England,South East,Surrey,Disability,"Rate per 1,000 population",Units,Undefined,E23000031,0.0404734184365893
2014/15,England,South East,Sussex,Disability,"Rate per 1,000 population",Units,Undefined,E23000033,0.0648783682180883
2014/15,England,South East,Thames Valley,Disability,"Rate per 1,000 population",Units,Undefined,E23000029,0.0192362194929589
2014/15,England,South East,,Disability,"Rate per 1,000 population",Units,Undefined,E12000008,0.0389911084495985
2014/15,England,South West,Avon and Somerset,Disability,"Rate per 1,000 population",Units,Undefined,E23000036,0.0692666364485901
2014/15,England,South West,Dorset,Disability,"Rate per 1,000 population",Units,Undefined,E23000039,0.0513314590769813
2014/15,England,South West,Gloucestershire,Disability,"Rate per 1,000 population",Units,Undefined,E23000037,0.0310796752010364
2014/15,England,South West,Wiltshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000038,0.0248373669907253
2014/15,England,South West,Devon and Cornwall,Disability,"Rate per 1,000 population",Units,Undefined,E23000035,0.00585669716248879
2014/15,England,South West,,Disability,"Rate per 1,000 population",Units,Undefined,E12000009,0.0357715584026929
2014/15,Wales,,Dyfed-Powys,Disability,"Rate per 1,000 population",Units,Undefined,W15000004,0.0270969140485886
2014/15,Wales,,Gwent,Disability,"Rate per 1,000 population",Units,Undefined,W15000002,0.0396277745903263
2014/15,Wales,,North Wales,Disability,"Rate per 1,000 population",Units,Undefined,W15000001,0.0403436123094124
2014/15,Wales,,South Wales,Disability,"Rate per 1,000 population",Units,Undefined,W15000003,0.105309035899619
2014/15,Wales,,,Disability,"Rate per 1,000 population",Units,Undefined,W92000004,0.0653291229468221
2014/15,England,,,Disability,"Rate per 1,000 population",Units,Undefined,E92000001,0.0401166361278237
