Year,Units,Sex,Sex by disability,Working Pattern,Age,Occupation,Disability status,Country,Region,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2002,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,,Undefined,Units,GBP (£),E92000001,9.67
2002,1. Annual survey of hours and earnings (ASHE),,,,,,,England,,Undefined,Units,GBP (£),E92000001,11.57
2002,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,12.18
2002,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,7.69
2002,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.5
2002,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,7.13
2002,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,9.18
2002,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,6.91
2002,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.38
2002,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,8.6
2002,1. Annual survey of hours and earnings (ASHE),,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,9.62
2002,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.02
2002,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,6.94
2002,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,11.88
2002,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,8.2
2002,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,9.62
2002,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,7.45
2002,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,11.74
2002,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,9.0
2002,1. Annual survey of hours and earnings (ASHE),,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,10.49
2002,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,11.01
2002,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,7.55
2002,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,,,Undefined,Units,GBP (£),,12.82
2002,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,,,Undefined,Units,GBP (£),,8.79
2002,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,,,Undefined,Units,GBP (£),,10.32
2002,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,,,Undefined,Units,GBP (£),,7.4
2002,1. Annual survey of hours and earnings (ASHE),Men,,,,,,,,Undefined,Units,GBP (£),,12.67
2002,1. Annual survey of hours and earnings (ASHE),Women,,,,,,,,Undefined,Units,GBP (£),,9.52
2002,1. Annual survey of hours and earnings (ASHE),,,,,,,,,Undefined,Units,GBP (£),,11.35
2002,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,,,Undefined,Units,GBP (£),,11.93
2002,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,,,Undefined,Units,GBP (£),,7.62
2002,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,10.86
2002,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,7.6
2002,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,9.23
2002,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,6.94
2002,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,10.73
2002,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,8.56
2002,1. Annual survey of hours and earnings (ASHE),,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,9.8
2002,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,10.27
2002,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,7.04
2003,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,13.49
2003,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,9.43
2003,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,10.89
2003,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,7.92
2003,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,,Undefined,Units,GBP (£),E92000001,13.32
2003,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,,Undefined,Units,GBP (£),E92000001,10.09
2003,1. Annual survey of hours and earnings (ASHE),,,,,,,England,,Undefined,Units,GBP (£),E92000001,11.98
2003,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,12.57
2003,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,8.18
2003,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.99
2003,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,7.54
2003,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,9.55
2003,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,7.43
2003,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.84
2003,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,9.01
2003,1. Annual survey of hours and earnings (ASHE),,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.05
2003,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.45
2003,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,7.45
2003,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,12.13
2003,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,7.7
2003,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,10.02
2003,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,7.44
2003,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,11.95
2003,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,9.34
2003,1. Annual survey of hours and earnings (ASHE),,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,10.75
2003,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,11.3
2003,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,7.48
2003,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,,,Undefined,Units,GBP (£),,13.21
2003,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,,,Undefined,Units,GBP (£),,9.14
2003,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,,,Undefined,Units,GBP (£),,10.71
2003,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,,,Undefined,Units,GBP (£),,7.84
2003,1. Annual survey of hours and earnings (ASHE),Men,,,,,,,,Undefined,Units,GBP (£),,13.04
2003,1. Annual survey of hours and earnings (ASHE),Women,,,,,,,,Undefined,Units,GBP (£),,9.94
2003,1. Annual survey of hours and earnings (ASHE),,,,,,,,,Undefined,Units,GBP (£),,11.73
2003,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,,,Undefined,Units,GBP (£),,12.32
2003,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,,,Undefined,Units,GBP (£),,8.06
2003,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,11.2
2003,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,7.56
2003,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,9.68
2003,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,7.31
2003,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,11.05
2003,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,9.0
2003,1. Annual survey of hours and earnings (ASHE),,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,10.19
2003,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,10.67
2003,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,7.35
2004,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,13.72
2004,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,9.43
2004,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,11.27
2004,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,8.19
2004,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,,Undefined,Units,GBP (£),E92000001,13.53
2004,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,,Undefined,Units,GBP (£),E92000001,10.43
2004,1. Annual survey of hours and earnings (ASHE),,,,,,,England,,Undefined,Units,GBP (£),E92000001,12.23
2004,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,12.84
2004,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,8.41
2004,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,11.23
2004,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,7.81
2004,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.15
2004,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,7.81
2004,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,11.07
2004,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,9.55
2004,1. Annual survey of hours and earnings (ASHE),,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.41
2004,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.82
2004,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,7.81
2004,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,12.25
2004,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,7.62
2004,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,10.54
2004,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,7.81
2004,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,12.04
2004,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,9.79
2004,1. Annual survey of hours and earnings (ASHE),,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,10.98
2004,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,11.57
2004,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,7.78
2004,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,,,Undefined,Units,GBP (£),,13.44
2004,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,,,Undefined,Units,GBP (£),,9.18
2004,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,,,Undefined,Units,GBP (£),,11.11
2004,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,,,Undefined,Units,GBP (£),,8.13
2004,1. Annual survey of hours and earnings (ASHE),Men,,,,,,,,Undefined,Units,GBP (£),,13.25
2004,1. Annual survey of hours and earnings (ASHE),Women,,,,,,,,Undefined,Units,GBP (£),,10.3
2004,1. Annual survey of hours and earnings (ASHE),,,,,,,,,Undefined,Units,GBP (£),,12.0
2004,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,,,Undefined,Units,GBP (£),,12.6
2004,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,,,Undefined,Units,GBP (£),,8.32
2004,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,11.65
2004,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,8.28
2004,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,10.1
2004,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,7.97
2004,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,11.52
2004,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,9.48
2004,1. Annual survey of hours and earnings (ASHE),,,,,,,Wales,,Undefined,Units,GBP (£),W92000004,10.65
2004,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,11.09
2004,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Wales,,Undefined,Units,GBP (£),W92000004,8.01
2005,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,14.25
2005,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,10.13
2005,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,11.76
2005,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,8.75
2005,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,,Undefined,Units,GBP (£),E92000001,14.03
2005,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,,Undefined,Units,GBP (£),E92000001,10.94
2005,1. Annual survey of hours and earnings (ASHE),,,,,,,England,,Undefined,Units,GBP (£),E92000001,12.71
2005,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,,Undefined,Units,GBP (£),E92000001,13.34
2005,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,,Undefined,Units,GBP (£),E92000001,9.04
2005,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,11.85
2005,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,9.96
2005,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.61
2005,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,8.61
2005,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,11.75
2005,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,10.11
2005,1. Annual survey of hours and earnings (ASHE),,,,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,11.02
2005,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,11.36
2005,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Northern Ireland,,Undefined,Units,GBP (£),N92000002,8.89
2005,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,12.86
2005,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,9.37
2005,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,11.32
2005,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,8.58
2005,1. Annual survey of hours and earnings (ASHE),Men,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,12.67
2005,1. Annual survey of hours and earnings (ASHE),Women,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,10.58
2005,1. Annual survey of hours and earnings (ASHE),,,,,,,Scotland,,Undefined,Units,GBP (£),S92000003,11.68
2005,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,12.23
2005,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,Scotland,,Undefined,Units,GBP (£),S92000003,8.72
2005,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,,,Undefined,Units,GBP (£),,13.98
2005,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,,,Undefined,Units,GBP (£),,10.02
2005,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,,,Undefined,Units,GBP (£),,11.63
2005,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,,,Undefined,Units,GBP (£),,8.71
2005,1. Annual survey of hours and earnings (ASHE),Men,,,,,,,,Undefined,Units,GBP (£),,13.77
2005,1. Annual survey of hours and earnings (ASHE),Women,,,,,,,,Undefined,Units,GBP (£),,10.84
2005,1. Annual survey of hours and earnings (ASHE),,,,,,,,,Undefined,Units,GBP (£),,12.5
2005,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,,,Undefined,Units,GBP (£),,13.11
2005,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,,,Undefined,Units,GBP (£),,8.97
